Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{X_{inertial}} (ft/s), V_{Y_{inertial}} (ft/s), V_{Z_{inertial}} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), X_{ECI} (ft), Y_{ECI} (ft), Z_{ECI} (ft), X_{ECEF} (ft), Y_{ECEF} (ft), Z_{ECEF} (ft), Earth Position Angle (deg), Distance AGL (ft), Terrain Elevation (ft), nk-8-2u_N1[0], nk-8-2u_N2[0], Direct Thrust (engine 0 in lbs), nk-8-2u_N1[1], nk-8-2u_N2[1], Direct Thrust (engine 1 in lbs), nk-8-2u_N1[2], nk-8-2u_N2[2], Direct Thrust (engine 2 in lbs), tsa-6a_N1[3], tsa-6a_N2[3], Direct Thrust (engine 3 in lbs), v-down-fps, vc-fps, flap-pos-deg, speed-pid, speed-error-switched, pnp-heading, gs-trigger, gs-pid, gs-error-switched, gs-error
124.7416667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169052344, 570199.0892, 5.18080965409, 769.720700015, -4.859891036485944e-06, -3.641335311213499e-06, 0.0002370472884475527,  4.974674887078124, -1.445240149401676, 0.06840577713319715, -394.1743841934476,  661.1327483022674, -0.0002080801079642677, -5.885523287365487e-06, 5.078837838531883e-07, 0.0002370514658910532, 96.85324139148, 11.591032315046,  0.449604369188061, 0.6544623663229613,  286.4355859467207, 0.78781335678766, -16.198161211366, 59.622764038486, 30.282658556608,  9066403.473819733,   5405491.91974858,  18007837.84943973,  9115200.950586183,   5322793.10841502,  18007837.84943973, 0.52121474799707, 11.591032315046, 85.262260653079, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000237051465891053171, 4.9677958123253001, 0, 0, 0, 163.707844078408073, -1, 0, 0, 0.000237700704989057127
125.7333333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169053469, 570199.1903, 5.18081057396, 769.720699779, -3.181817415214558e-06, -1.278323752812717e-06, 0.0002316572566469784,  4.974676450375504, -1.445238317913288, 0.06840045186800672, -394.2221916515193,  661.1042423685074, -0.0002018471864380043, -3.121146116714334e-06, -3.621430173233726e-07, 0.000231661325900881, 96.853247974068, 11.591037422419, 0.4495986548525417, 0.6544647396854406,  286.4355919602835, 0.78775178716048, -16.198137164007, 59.622764037379, 30.282658556607,  9066012.560519055,  5406147.528924369,  18007837.84924252,  9115200.950890042,  5322793.108592295,  18007837.84924252, 0.52535800484488, 11.591037422419, 85.262259475887, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000231661325900881047, 4.9677973731686329, 0, 0, 0, 163.70802443436645, -1, 0, 0, 0.000232208156007185113
126.725, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169053532, 570199.1959, 5.18081062559, 769.720699692, -2.958831527333817e-06, -5.879384545848387e-07, 0.0002312799889051447,  4.974676864022004, -1.445237102946282, 0.06839994951921843, -394.2699975134983,  661.0757328743207, -0.000200944535914006, -2.394261731494717e-06, -3.75756552179819e-07, 0.0002312869644604973, 96.853252764791, 11.591043386608,  0.449597046664644, 0.6544637889279028,  286.4355858458331, 0.78774593696447, -16.198123006097, 59.622764036275, 30.282658556604,  9065621.599808633,  5406803.109828862,  18007837.84904431,  9115200.951192511,  5322793.108768277,  18007837.84904431, 0.52950126169269, 11.591043386608, 85.26225830242, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000231286964460497286, 4.96779778600534705, 0, 0, 0, 163.708210913833, -1, 0, 0, 0.000231543038994955691
127.7166667, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169053594, 570199.2015, 5.18081067659, 769.720699694, -2.819125224646997e-06, -1.840101212510448e-07, 0.0002311667666856784,  4.974676882299315, -1.445237230520582, 0.06839978748815868,  -394.317801342835,  661.0472200084847, -0.0002005094771431374, -1.966826781193547e-06, -3.940035286666074e-07, 0.0002311753267290959, 96.853256992996, 11.591046143323, 0.4495964964269253, 0.6544633546961907,  286.4355919176625, 0.78774406823262, -16.198124311454, 59.622764035172, 30.282658556602,  9065230.591691522,  5407458.662459895,  18007837.84884566,  9115200.951494612,   5322793.10894422,  18007837.84884566, 0.53364451854049, 11.591046143323, 85.262257121503, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000231175326729095868, 4.96779780438458562, 0, 0, 0, 163.708391325475731, -1, 0, 0, 0.000231271863618647694
128.7083333, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169052763, 570199.1267, 5.18080999783, 769.720699989, -4.868797876203546e-06, -4.516534846355793e-06, 0.0002341253399550461,  4.974675028652613, -1.445241036745571, 0.06840276791166564, -394.3656023547297,    661.01870447845, -0.0002067755442458908, -6.714927899833401e-06, 3.073843646009642e-07, 0.0002341230324737551, 96.853263147175, 11.591053467244, 0.4496040063660972, 0.6544614458555613,  286.4355858926784, 0.78777868223725, -16.19817032606, 59.622764034073, 30.282658556601,   9064839.53616952,  5408114.186813925,  18007837.84864958,  9115200.951796101,  5322793.109120015,  18007837.84864958, 0.5377877753883, 11.591053467244, 85.262255951762, 0, 0.0021127, 0, 0, 0.0021127, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000234123032473755057, 4.9677959530936171, 0, 0, 0, 163.708571836038544, -1, 0, 0, 0.000236248414339576773
129.7, 0.003125, -0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169053953, 570199.2336, 5.18081097027, 769.720699628, -2.992846857353631e-06, -1.565414342804215e-06, 0.0002305663536958674,  4.974676791481984, -1.445238620174588, 0.06839927455652196, -394.4134014015581,  660.9901846701684, -0.0002010016965393781, -3.338356876199167e-06, -6.102045381843667e-07, 0.0002305661165975484, 96.853269830346, 11.591052420437, 0.4495985292818077, 0.6544637597418965,  286.4355919408687, 0.78773817604454, -16.198139371779, 59.622764032966, 30.2826585566,  9064448.433247657,  5408769.682889192,  18007837.84845247,  9115200.952099979,    5322793.1092973,  18007837.84845247, 0.5419310322361, 11.591052420437, 85.26225477457, 0, 0.0021127, 0, 0.716667, 2.15211, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000230566116597548376, 4.96779771318457275, 0, 0, 0, 163.708752204814573, -1, 0, 0, 0.000231093024436117766
130.6916667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169052051, 570199.0625, 5.18080941643, 769.720700792, -5.353359257652679e-06, -3.776607494997054e-06, 0.000234776355430997,  4.974674627023735, -1.445240303698355, 0.06840342983333896, -394.4611993424062,  660.9616626104912, -0.0002066285062159806, -6.145128273965225e-06, 9.728205790882376e-07, 0.0002347853259794405, 96.853276759386, 11.591060522944, 0.4496046570317828, 0.6544613708462743,  286.4355858790963, 0.78778636806733, -16.198163751811, 59.622764031867, 30.282658556598,  9064057.282923857,  5409425.150679405,  18007837.84825693,  9115200.952402093,  5322793.109473249,  18007837.84825693, 0.54607428908391, 11.591060522944, 85.262253601104, 0, 0.0021127, 0, 1.70833, 5.12711, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.00023478532597944054, 4.96779555139568973, 0, 0, 0, 163.708932692606908, -1, 0, 0, 0.000235876234999121578
131.6833333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169053852, 570199.2244, 5.18081088823, 769.720699736, -3.030992098459192e-06, -1.061005207189801e-06, 0.0002320445932287946,  4.974676826819057, -1.445238122659772, 0.06840100243598921,  -394.508995056829,  660.9331346067086, -0.0002018539382281666, -2.871727558277315e-06, -4.504396002299119e-07, 0.0002320486073322789, 96.853281870484, 11.591057896614, 0.4496055557660024, 0.6544645824614993,  286.4355920292003, 0.78775806751866, -16.198133905772, 59.622764030764, 30.2826585566,  9063666.085201815,   5410080.59018337,  18007837.84805907,  9115200.952704115,  5322793.109650083,  18007837.84805907, 0.55021754593172, 11.591057896614, 85.262252427638, 0, 0.0021127, 0, 2.7, 8.10211, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000232048607332278949, 4.96779774799373808, 0, 0, 0, 163.709113147855049, -1, 0, 0, 0.000232259623624908942
132.675, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054775, 570199.3074, 5.18081164263, 769.720699384, -2.70786096724674e-06, -2.660826674275519e-06, 0.0002288386060405992,  4.974677345880529,  -1.44523919405389, 0.06839775442658021, -394.5567868812184,  660.9046050571922, -0.0002002608897845618, -4.3009841572912e-06, -1.17060202565605e-06, 0.000228826684061816, 96.853286072612, 11.591069534421, 0.4496057941875468, 0.6544640512469591,  286.4355858927829, 0.78772058349981, -16.198143820767, 59.622764029661, 30.282658556598,  9063274.840083512,  5410736.001395803,  18007837.84786053,  9115200.953005968,  5322793.109825945,  18007837.84786053, 0.55436080277952, 11.591069534421, 85.262251250446, 0, 0.0021127, 0, 3.69167, 11.0771, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000228826684061816043, 4.96779826637180033, 0, 0, 0, 163.709287440792849, -1, 0, 0, 0.00023009933606569187
133.6666667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054256, 570199.2607, 5.18081121923, 769.72069964, -2.711641460630665e-06, -9.889380686972038e-07, 0.0002292811900029584,  4.974677232452318, -1.445238059601279, 0.06839790430565938, -394.6045787954183,  660.8760714748797, -0.0001994420511946325, -2.700364698730233e-06, -6.999133681427459e-07, 0.0002292823875206385, 96.853291954845, 11.591067679226, 0.4495990914284727, 0.6544625941085799,  286.4355919285492, 0.78772232736251, -16.19813211619, 59.622764028554, 30.282658556593,  9062883.547573248,  5411391.384314781,  18007837.84766272,  9115200.953309914,  5322793.110002317,  18007837.84766272, 0.55850405962733, 11.591067679226, 85.262250076979, 0, 0.0021127, 0, 4.68333, 14.0521, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229282387520638467, 4.96779815289393145, 0, 0, 0, 163.709467758335023, -1, 0, 0, 0.000229691357610303126
134.6583333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169052706, 570199.1212, 5.18080995178, 769.7207008, -5.520843240874682e-06, -5.975795711580531e-06, 0.0002292273792793745,  4.974674619349878, -1.445242516009924, 0.06839779251117774, -394.6523654161414,  660.8475374180891, -0.0002034439550256826, -8.277998273485389e-06, 5.845404010454738e-07, 0.0002292215397845335, 96.853298664093, 11.591075561941, 0.4496043607818052,  0.654460417362957,  286.4355858256321, 0.78772145373722, -16.198187509804, 59.622764027454, 30.282658556591,  9062492.207669172,  5412046.738935918,  18007837.84746692,   9115200.95361205,  5322793.110178277,  18007837.84746692, 0.56264731647513, 11.591075561941, 85.262248903513, 0, 0.0021127, 0, 5.21, 17.0271, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229221539784533497, 4.96779554304148618, 0, 0, 0, 163.709648233468442, -1, 0, 0, 0.00023126690547521002
135.65, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054608, 570199.2923, 5.1808115073, 769.720699489, -2.769155387110281e-06, -1.924478557807447e-06, 0.0002290901403464561,  4.974677261168074, -1.445239003873196, 0.06839768344515999, -394.7001543350273,  660.8189944225269, -0.0001998810928422439, -3.613123328690718e-06, -9.068453739568704e-07, 0.0002290846725620825, 96.853305615485, 11.591081038117, 0.4495986167475453, 0.6544623766184895,  286.4355919158695, 0.78771977953895, -16.19814206534, 59.622764026347, 30.282658556589,  9062100.820377054,  5412702.065257578,  18007837.84727002,  9115200.953916116,  5322793.110355582,  18007837.84727002, 0.56679057332294, 11.591081038117, 85.262247726321, 0, 0.0021127, 0, 5.21, 20.0021, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229084672562082528, 4.96779818088049829, 0, 0, 0, 163.709834745333183, -1, 0, 0, 0.000229631628070906723
136.6416667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054236, 570199.2587, 5.18081120309, 769.720699781, -2.842516074190995e-06, -8.846231152382196e-07, 0.0002299820508313911,  4.974677390142186, -1.445237433485645, 0.06839844262067603, -394.7479405214268,  660.7904502374045, -0.0001999630991665577, -2.640342820770551e-06, -5.541165957436743e-07, 0.0002299854945277677, 96.85331049189, 11.591087095439, 0.4495969838755516, 0.6544613438961296,  286.4355857202324, 0.7877285012601, -16.19812495744, 59.622764025244, 30.282658556586,  9061709.385695498,  5413357.363273636,  18007837.84707189,  9115200.954218645,  5322793.110531566,  18007837.84707189, 0.57093383017075, 11.591087095439, 85.262246545404, 0, 0.0021127, 0, 5.21, 22.9771, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229985494527767682, 4.96779830967439739, 0, 0, 0, 163.710015144063533, -1, 0, 0, 0.000230263053637433715
137.6333333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054185, 570199.2541, 5.18081116171, 769.720699869, -2.755413171020535e-06, -2.631674460583295e-07, 0.0002308198966879841,  4.974677360156437, -1.445237351167556, 0.06839922857338494, -394.7957243018246,  660.7619025632621, -0.000200233647215179, -2.023237056098287e-06, -4.72917476473923e-07, 0.0002308271412009357, 96.853314768523, 11.59108363837, 0.4495964751339747,  0.654460860827882,  286.4355918724481, 0.78773755649646, -16.198124142368, 59.62276402414, 30.282658556584,  9061317.903627647,  5414012.632981955,  18007837.84687328,   9115200.95452074,  5322793.110707508,  18007837.84687328, 0.57507708701855, 11.59108363837, 85.262245371938, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000230827141200935727, 4.96779827959928166, 0, 0, 0, 163.710189379758958, -1, 0, 0, 0.000230917455678744139
138.625, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169052836, 570199.1327, 5.18081005918, 769.720700895, -5.600827197485758e-06, -6.087476713651109e-06, 0.0002283900586780199,  4.974674707875623,  -1.44524264177318, 0.06839683129359488, -394.8435010609704,  660.7333554893684, -0.0002026532960387238, -8.404145702854602e-06, 6.40700530478456e-07, 0.0002283843369570223, 96.853320881724, 11.591090925038, 0.4496033438653453, 0.6544592626677349,  286.4355857616799, 0.7877103709972, -16.19818861312, 59.622764023041, 30.282658556583,  9060926.374175452,   5414667.87437907,   18007837.8466771,  9115200.954822311,  5322793.110883373,   18007837.8466771, 0.57922034386636, 11.591090925038, 85.262244198471, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000228384336957022276, 4.96779563076062036, 0, 0, 0, 163.710376057653093, -1, 0, 0, 0.000230222205842004011
139.6166667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054854, 570199.3141, 5.1808117089, 769.720699532, -2.725665992193863e-06, -1.940315553462607e-06, 0.0002290485732141702,  4.974677463871946, -1.445239035628462, 0.06839753953060448, -394.8912822507068,  660.7047982950002, -0.0001998047378735411, -3.615830723909734e-06, -9.524821050577104e-07, 0.0002290424884283446, 96.853327635676, 11.591089941561, 0.4495983080930695,   0.65446126533049,  286.4355918931724, 0.78771809022503, -16.198141783392, 59.622764021934, 30.282658556582,   9060534.79734375,  5415323.087463041,   18007837.8464801,  9115200.955126159,  5322793.111060615,   18007837.8464801, 0.58336360071416, 11.591089941561, 85.262243025005, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229042488428344638, 4.96779838277363517, 0, 0, 0, 163.710556434306483, -1, 0, 0, 0.000229530569340543385
140.6083333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054239, 570199.2588, 5.18081120676, 769.720700018, -3.672237244278527e-06, -3.057338488972486e-06, 0.0002334355551340615,  4.974676712321568, -1.445239617717616, 0.06840186672245416, -394.9390600953593,  660.6762405647776, -0.0002045727600836877, -4.973874152709706e-06, -4.183872645420914e-07, 0.000233431095961494, 96.853334382176, 11.591097861528, 0.4496041096544543, 0.6544589136826906,  286.4355857473881, 0.78776803817486, -16.19815010014, 59.622764020835, 30.28265855658,  9060143.173130589,  5415978.272227715,  18007837.84628436,  9115200.955428258,   5322793.11123655,  18007837.84628436, 0.58750685756197, 11.591097861528, 85.262241851538, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000233431095961494022, 4.96779763200959845, 0, 0, 0, 163.710736916424707, -1, 0, 0, 0.000234096930024050356
141.6, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054286, 570199.2629, 5.1808112451, 769.72070003, -2.99611296627544e-06, -8.371764883034727e-07, 0.0002316792485257605,  4.974677264713519,  -1.44523793867949, 0.06840007214557674, -394.9868357425776,  660.6476789064299, -0.0002014572226383706, -2.645615595270251e-06, -4.157439847611133e-07, 0.0002316846555517003, 96.853339191526, 11.59109493345,  0.449605393288055,  0.654458067356968,  286.4355919511785, 0.787747285603, -16.198130640509, 59.622764019732, 30.282658556578,  9059751.501539705,  5416633.428671005,  18007837.84608639,  9115200.955730312,  5322793.111412502,  18007837.84608639, 0.59165011440978, 11.59109493345, 85.262240678072, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000231684655551700312, 4.96779818352599456, 0, 0, 0, 163.710911137616762, -1, 0, 0, 0.000231927428878601921
142.5916667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169053421, 570199.185, 5.18081053767, 769.720700894, -4.855183784918328e-06, -5.052236452969927e-06, 0.000222148013949942,  4.974675590684271,  -1.44524161703325, 0.06839051903302248, -395.0346022914673,  660.6191189912338, -0.0001961108108848438, -7.173455451708871e-06, 3.006261343410827e-07, 0.0002221424974079644, 96.853343646973, 11.591100566089, 0.4496051409538607, 0.6544579129000813,  286.4355857311254, 0.78763754356454, -16.198175274591, 59.622764018629, 30.282658556576,  9059359.782573162,  5417288.556789501,  18007837.84588803,   9115200.95603233,  5322793.111588483,  18007837.84588803, 0.59579337125758, 11.591100566089, 85.26223950088, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000222142497407964442, 4.96779651171127146, 0, 0, 0, 163.711097768820508, -1, 0, 0, 0.000223431973346074268
143.5833333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169055348, 570199.3584, 5.18081211374, 769.720699353, -2.342752135432858e-06, -1.680537329574595e-06, 0.0002273738350860952,  4.974677981412989, -1.445238789067718, 0.06839577235404211, -395.0823765793598,  660.5905469563562, -0.0001980025259638226, -3.251146200661181e-06, -1.224179768562575e-06, 0.0002273655756617486, 96.853349868208, 11.591105312109, 0.4495988604745924, 0.6544600214299786,  286.4355918801273, 0.78769765870207, -16.198137643311, 59.622764017522, 30.282658556575,  9058968.016234823,  5417943.656580933,  18007837.84569046,  9115200.956336146,  5322793.111765633,  18007837.84569046, 0.59993662810539, 11.591105312109, 85.262238323689, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000227365575661748565, 4.96779889892384485, 0, 0, 0, 163.711278131076824, -1, 0, 0, 0.000227685226081046448
144.575, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054526, 570199.2844, 5.18081144195, 769.720700017, -3.476608387751225e-06, -2.789113314936793e-06, 0.0002324284404745347,  4.974677047097469, -1.445239360370197, 0.06840076982392441, -395.1301465266136,  660.5619753973523, -0.0002034841180885104, -4.656939430322872e-06, -5.168714959931674e-07, 0.0002324239480939535, 96.853356357664, 11.591112978756, 0.4496041883800116, 0.6544578376026947,  286.4355856976171, 0.78775535404109, -16.198146380868, 59.622764016422, 30.282658556573,  9058576.202523215,  5418598.728039443,  18007837.84549445,   9115200.95663821,  5322793.111941554,  18007837.84549445, 0.60407988495319, 11.591112978756, 85.262237146497, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000232423948093953464, 4.96779796562063503, 0, 0, 0, 163.711458605809071, -1, 0, 0, 0.000233028225136457931
145.5666667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054508, 570199.2827, 5.18081142711, 769.720700092, -2.9300794420599e-06, -7.607435201384394e-07, 0.0002313624740707503,  4.974677477787291, -1.445237876849738, 0.06839966810261214, -395.1779140867383,  660.5333998884322, -0.0002011140453273826, -2.552264857593326e-06, -4.532790531958794e-07, 0.0002313677569906657, 96.853361096233, 11.591116238385, 0.4496054287661072, 0.6544570314347543,   286.435591933327, 0.78774259918702, -16.198129343714, 59.62276401532, 30.282658556571,  9058184.341442093,  5419253.771162871,  18007837.84529641,  9115200.956940241,  5322793.112117496,  18007837.84529641, 0.608223141801, 11.591116238385, 85.26223597303, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000231367756990665744, 4.96779839558340619, 0, 0, 0, 163.711632797557741, -1, 0, 0, 0.000231586861653406627
146.5583333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169053627, 570199.2033, 5.18081070679, 769.720700991, -4.982740443571489e-06, -5.593793102053553e-06, 0.0002209064784417023,  4.974675623707159, -1.445242171802432, 0.06838920471901455, -395.2256714377173,  660.5048267584194, -0.0001952112682002494, -7.723637301494287e-06, 2.861482333836209e-07, 0.0002208982887586379, 96.85336561501, 11.591121930629, 0.4496049491572022, 0.6544571082253068,  286.4355856801113, 0.78762240359794, -16.198181120224, 59.622764014216, 30.282658556569,   9057792.43299358,  5419908.785947871,  18007837.84509807,  9115200.957242314,  5322793.112293537,  18007837.84509807, 0.61236639864881, 11.591121930629, 85.262234799564, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000220898288758637876, 4.96779654401418558, 0, 0, 0, 163.711813214143064, -1, 0, 0, 0.000222049791232376969
147.55, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169055649, 570199.3852, 5.18081236006, 769.720699363, -2.295495873621109e-06, -1.834719134571476e-06, 0.0002271564097372153,  4.974678192605692, -1.445238959657465, 0.06839546506456934, -395.2734382342573,   660.476240341058, -0.0001978638875380612, -3.384724752640693e-06, -1.310242617808197e-06, 0.0002271464216572985, 96.853371780366, 11.591120366007, 0.4495988018550912,  0.654458980574704,  286.4355918610711, 0.78769408673284, -16.198138816557, 59.622764013109, 30.282658556568,  9057400.477181396,  5420563.772391997,  18007837.84490046,  9115200.957546107,  5322793.112470636,  18007837.84490046, 0.61650965549661, 11.591120366007, 85.262233622372, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000227146421657298524, 4.96779910917114886, 0, 0, 0, 163.711999822441783, -1, 0, 0, 0.000227442533314402062
148.5416667, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.0316905142, 570199.0047, 5.18080890372, 769.720702702, -6.128293581190594e-06, -2.409757235504874e-06, 0.0002289833041948639,  4.974674557712754, -1.445238994475995, 0.06839729946226274, -395.3211997956032,  660.4476581529582, -0.0002007839415092236, -5.028501269957982e-06, 2.178985836475462e-06, 0.0002290124072980768, 96.853378284723, 11.59112804383, 0.4496039937519792, 0.6544575811054743,  286.4355856508319, 0.78771578588185, -16.198150321423, 59.622764012009, 30.282658556566,  9057008.474004146,  5421218.730489681,  18007837.84470443,  9115200.957848161,   5322793.11264669,  18007837.84470443, 0.62065291234442, 11.59112804383, 85.262232448906, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000229012407298076785, 4.96779547913182995, 0, 0, 0, 163.712180300963325, -1, 0, 0, 0.000229695998817716201
149.5333333, 0.00625, 0, 0, 0, 0, 0, 0, 0, 0, 0.03169054815, 570199.31, 5.18081167857, 769.72070009, -2.783353203333917e-06, -6.453626086973203e-07, 0.0002306403159035739,  4.974677774988268, -1.445237776916463, 0.06839921078280921, -395.3689591909691,  660.4190656354189, -0.0002003704626948808, -2.396982297500554e-06, -5.518630216920782e-07, 0.0002306448975797798, 96.85338338837, 11.591125413775, 0.4496053698178564, 0.6544600771524639,   286.435591945827, 0.78773728595237, -16.198127384997, 59.622764010906, 30.282658556568,  9056616.423465546,  5421873.660239199,  18007837.84450662,  9115200.958150152,  5322793.112823379,  18007837.84450662, 0.62479616919222, 11.591125413775, 85.262231275439, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000230644897579779771, 4.96779869173973676, 0, 0, 0, 163.712354488121917, -1, 0, 0, 0.000230816448365850233
150.525, 0.009375, 0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.031690575, 570199.5516, 5.18081387346, 769.720698183, -1.996140247654198e-06, -6.076660024899356e-06, 0.0002220374180541648,  4.974678759429773, -1.445242667049494, 0.06839053496373657, -395.4167076903568,  660.3904757721217, -0.0001958528060839769, -7.346659788920889e-06, -2.729712173212126e-06, 0.000221991217483549, 96.853387821466, 11.591137278825,   0.44960468923888, 0.6544594581395329,  286.4355856528043, 0.78763722536946, -16.198176650368, 59.622764009803, 30.282658556565,  9056224.325567825,  5422528.561635717,  18007837.84430821,  9115200.958452247,  5322793.112999295,  18007837.84430821, 0.62893942604003, 11.591137278825, 85.262230098248, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000221991217483548961, 4.96779967475027906, 0, 0, 0, 163.712541176040332, -1, 0, 0, 0.000222979348144333668
151.5166667, 0.009375, 0.005319148936, 0, 0, 0, 0, 0, 0, 0, 0.03169055883, 570199.4061, 5.18081255248, 769.72069942, -2.286580311593018e-06, -1.970871057420543e-06, 0.0002270301979480474,  4.974678351980998, -1.445239110794702, 0.06839525493309709, -395.4644669001269,  660.3618784691967, -0.0001978357523305153, -3.512249054824867e-06, -1.355636250614873e-06, 0.0002270190518621038, 96.853393588215, 11.591135315597, 0.4495987130470737, 0.6544580188469561,  286.4355918422508, 0.7876916417719, -16.198139938939, 59.622764008697, 30.28265855656,  9055832.180314595,  5423183.434677012,  18007837.84411037,  9115200.958756022,  5322793.113175622,  18007837.84411037, 0.63308268288784, 11.591135315597, 85.262228921056, 0, 0.0021127, 0, 5.21, 25.18, 0, 0, 0.0021127, 0, 97.9, 97.75, 95, 0.000227019051862103848, 4.96779926762242408, 0, 0, 0, 163.71271522313279, -1, 0, 0, 0.000227329971517280515
