Time, ind speed, true speed, alt-m, rv-m, kren, tang, cax, weight, gear comp main, tnv, tvg
359.0916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
360.0833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
361.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
362.0666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
363.0583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
364.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
365.0416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
366.0333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
367.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
368.0166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
369.0083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
370.9916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
371.9833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
372.975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
373.9666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
374.9583333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
375.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
376.9416667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
377.9333333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
378.925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
379.9166667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
380.9083333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
381.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
382.8916667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
383.8833333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
384.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
385.8666667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
